,Team Name,Rank_private,Rank_public,Shake,Score_private,Score_public,Entries
2544,Tommao,2578,2650,72,3.63243,3.71578,2
2545,VikasSangwan,2577,2649,72,3.63243,3.71578,2
2546,Datumium,2580,2654,74,3.63243,3.71578,5
2547,mylearn,2585,1780,-805,3.63249,3.69689,4
2548,kosdan,2586,2490,-96,3.63254,3.70661,6
2549,Nicolas Wesner,2587,907,-1680,3.63256,3.6887,138
2550,annabaydina,2588,2230,-358,3.63257,3.70236,4
2551,Adam Suwik,2589,1848,-741,3.63261,3.69805,43
2552,CODEKITTY,2590,2295,-295,3.63269,3.7041,1
2553,Pobuca,2591,2263,-328,3.63287,3.70336,19
2554,proton,2592,2137,-455,3.63292,3.70069,13
2555,穿梭在银河的火箭队,2593,2618,25,3.63297,3.71251,1
2556,sreeramachandra,2594,2574,-20,3.63313,3.70994,4
2557,ShubhamSingh,2596,2664,68,3.63322,3.71725,7
2558,Grigorev Artur,2598,2328,-270,3.63335,3.70482,8
2559,DD,2599,52,-2547,3.63336,3.66595,168
2560,Pamin Rangsikunpum,2600,2172,-428,3.63342,3.70102,7
2561,Godfather,2601,321,-2280,3.63358,3.68327,34
2562,JustForFun,2602,320,-2282,3.63358,3.68327,1
2563,Kairui Li,2603,1835,-768,3.63362,3.69787,7
2564,Haihan Lan,2604,2191,-413,3.63369,3.70134,5
2565,儒雅随和,2605,125,-2480,3.63371,3.67352,28
2566,Tbone,2606,89,-2517,3.63376,3.6696,78
2567,LL CC,2607,2630,23,3.63379,3.71354,5
2568,Eduard Melnychenko,2608,2721,113,3.63386,3.72475,10
2569,罗琨KK,2609,2358,-251,3.63407,3.70517,4
2570,Konstantin,2610,2718,108,3.63412,3.72439,5
2571,Fangyuan Han,2611,241,-2370,3.63412,3.6808,11
2572,Alex__,2612,242,-2370,3.63438,3.68081,87
2573,[Socar] Shall we play kaggle?,2613,48,-2565,3.6347,3.66471,97
2574,Chin Ee Kin,2614,2308,-306,3.63488,3.70455,6
2575,fuji5,2615,947,-1668,3.63492,3.68948,24
2576,broccoli7,2616,2074,-542,3.63495,3.7001,40
2577,mirokule,2617,2719,102,3.63508,3.72457,1
2578,JustinNinalga,2618,2756,138,3.6351,3.73332,36
2579,MadYolanda,2619,2744,125,3.63517,3.73018,10
2580,Hüseyin Budak,2620,918,-1702,3.63521,3.68898,5
2581,kokokocococo555,2621,2673,52,3.63526,3.71889,7
2582,RUC_Lee,2622,2218,-404,3.63532,3.70199,7
2583,Chanchal,2623,2232,-391,3.63537,3.70238,7
2584,christian2391,2624,2657,33,3.63539,3.71587,1
2585,Silogram,2625,205,-2420,3.63541,3.67893,39
2586,gopinathmoorthi,2626,2682,56,3.63545,3.71933,11
2587,babachan,2627,134,-2493,3.63547,3.6739,71
2588,Madao,2628,103,-2525,3.6355,3.67117,64
2589,Victor Wang,2629,2677,48,3.63552,3.719,4
2590,internet_boy,2630,1248,-1382,3.63577,3.69233,43
2591,curfew,2631,2658,27,3.63586,3.71647,1
2592,5 days challenge,2632,185,-2447,3.63598,3.67774,22
2593,CodeBusters,2633,2681,48,3.63605,3.71932,21
2594,Max Halford,2634,2717,83,3.63606,3.7242,1
2595,Adarsh Agrawal,2635,2256,-379,3.63606,3.7031,2
2596,ghassent,2636,2237,-399,3.63606,3.70249,34
2597,graa19,2637,2743,106,3.63609,3.73001,1
2598,Burak Cakal,2638,129,-2509,3.63613,3.67367,70
2599,nadare,2639,2133,-506,3.63629,3.70065,4
2600,dapeng li,2640,108,-2532,3.63631,3.67164,66
2601,Evgeni Kasatkin,2641,152,-2489,3.63633,3.67574,162
2602,Strickmonis,2642,150,-2492,3.63641,3.67551,37
2603,Hibiscus syriacus,2643,2552,-91,3.6365,3.70921,1
2604,ZJC,2644,2675,31,3.63658,3.71893,2
2605,Pronkin Nikita,2645,2688,43,3.63662,3.72008,4
2606,yuanchen Zhou,2646,2669,23,3.63674,3.71834,2
2607,Brian Lv,2647,2667,20,3.63675,3.71766,3
2608,yechiel amsalem,2648,2680,32,3.6369,3.7193,1
2609,KOJI,2649,2678,29,3.6369,3.7193,10
2610,Ryan Wei,2650,2679,29,3.6369,3.7193,2
2611,Ilich,2651,2712,61,3.63691,3.72296,11
2612,Awedxz,2652,2723,71,3.63692,3.72597,25
2613,Vladimir Kozlov,2653,2663,10,3.63701,3.71694,25
2614,ws,2654,130,-2524,3.6371,3.67367,33
2615,BartekP,2655,2668,13,3.63712,3.718,6
2616,Peter Klagyivik,2656,2670,14,3.63714,3.71868,13
2617,wj1066,2657,2728,71,3.63729,3.72727,6
2618,yuechengyang,2658,1652,-1006,3.63733,3.69498,14
2619,shuns031415,2659,2724,65,3.63758,3.72608,13
2620,rigond,2660,2601,-59,3.63761,3.71131,8
2621,30canary,2661,2736,75,3.63765,3.72863,6
2622,uday jain,2662,1623,-1039,3.63776,3.69458,37
2623,Ivy W,2663,2714,51,3.63788,3.72326,3
2624,tori22,2664,225,-2439,3.63801,3.68014,8
2625,The Iconoclast,2665,2732,67,3.63801,3.72795,11
2626,Liz H,2666,2768,102,3.63802,3.73599,5
2627,Bidouille,2667,2738,71,3.63809,3.72926,43
2628,ketialy,2668,293,-2375,3.63813,3.68279,29
2629,Moha,2669,2610,-59,3.63856,3.7118,6
2630,K Bhambare,2670,2735,65,3.63859,3.7285,18
2631,Simon Wang,2671,174,-2497,3.63862,3.67709,55
2632,Yasin,2672,2747,75,3.63866,3.73116,4
2633,CompIndia,2673,2647,-26,3.63897,3.71575,10
2634,Sourav Bhattacharjee,2674,2661,-13,3.639,3.71665,7
2635,damienM,2675,2293,-382,3.63915,3.70409,20
2636,alexpan,2676,54,-2622,3.6395,3.66606,4
2637,Mihaela Zare,2677,2716,39,3.63954,3.72412,2
2638,arks,2678,2628,-50,3.6398,3.71344,3
2639,yhiss,2679,2755,76,3.63981,3.73316,53
2640,Shawn Goldwasser,2680,2823,143,3.63983,3.74015,19
2641,Gosset,2681,2600,-81,3.63983,3.71129,14
2642,Larxel,2682,2662,-20,3.63983,3.71673,1
2643,Larry Song,2683,2713,30,3.63985,3.72298,3
2644,Jiuchao Shi,2684,2666,-18,3.63986,3.71761,24
2645,Zuping Wu,2685,2827,142,3.64004,3.7406,1
2646,BGU-DL ELEN,2686,2711,25,3.64008,3.72255,14
2647,Mohit,2687,2726,39,3.64009,3.72611,1
2648,kekewang,2688,2727,39,3.64053,3.72628,4
2649,nichonifroa,2689,2626,-63,3.64055,3.71332,32
2650,Robert Górecki,2690,1759,-931,3.64057,3.69652,31
2651,Jtree,2691,2825,134,3.64094,3.74034,5
2652,ant1,2692,2683,-9,3.641,3.71971,10
2653,bald..,2693,24,-2669,3.64102,3.65766,31
2654,John DiMarco,2694,2707,13,3.64133,3.72168,5
2655,SSR,2695,138,-2557,3.64152,3.67454,80
2656,Petar Luketic,2696,2692,-4,3.64172,3.72018,5
2657,Eloooooooo,2697,113,-2584,3.64178,3.67224,79
2658,anoop,2698,2750,52,3.64179,3.73179,5
2659,kangsnoopy,2699,2745,46,3.64196,3.73092,19
2660,JosephKevinMachado,2700,2739,39,3.642,3.72929,5
2661,Morning,2701,2641,-60,3.64203,3.71465,21
2662,liqing,2702,2699,-3,3.64214,3.72076,7
2663,Allen,2703,2700,-3,3.64214,3.72076,1
2664,Quy Nguyen,2704,2696,-8,3.64214,3.72076,3
2665,Pranshu Diwan,2705,2697,-8,3.64214,3.72076,1
2666,Elvin Mirzazada,2706,2698,-8,3.64214,3.72076,14
2667,Sarada Lee,2707,2684,-23,3.64226,3.71993,4
2668,Serg Sil,2708,2703,-5,3.64231,3.72137,2
2669,PramodGupta,2709,2734,25,3.64232,3.72821,23
2670,4AM_GODV,2710,2690,-20,3.64238,3.72011,1
2671,GaoXu,2711,2694,-17,3.64253,3.72037,6
2672,Simon Pack,2712,2819,107,3.64259,3.73942,37
2673,Isamu Yamashita,2713,39,-2674,3.64328,3.66309,89
2674,musella,2714,2674,-40,3.64338,3.7189,8
2675,Charles Lin,2715,102,-2613,3.64341,3.67095,79
2676,Vladimir Smirnov,2716,2764,48,3.64342,3.73525,9
2677,JB,2717,2604,-113,3.64345,3.7115,21
2678,ShotaHorii,2718,920,-1798,3.64352,3.68902,11
2679,Rraj,2719,164,-2555,3.64353,3.67665,50
2680,Alexey Makeev,2720,267,-2453,3.64364,3.6819,79
2681,sunjiadong,2721,2710,-11,3.64366,3.72254,1
2682,Mels Hakobyan,2723,2704,-19,3.64368,3.72138,8
2683,shravansk,2722,2705,-17,3.64368,3.72138,1
2684,Elo,2724,2808,84,3.64405,3.73848,11
2685,mhs123,2725,2792,67,3.64429,3.73809,3
2686,Jared Berry,2726,2740,14,3.6444,3.72964,3
2687,James Harris,2727,175,-2552,3.64444,3.67713,25
2688,Robin Denz,2728,2706,-22,3.64445,3.72162,2
2689,mr007rin,2729,2748,19,3.64468,3.73122,7
2690,V4-S23,2730,2725,-5,3.64475,3.7261,17
2691,王老先生,2731,2625,-106,3.64476,3.71329,10
2692,Raphael Mazzine,2732,228,-2504,3.64506,3.68031,85
2693,SangamVerma,2733,2733,0,3.64515,3.72804,1
2694,ddl,2734,220,-2514,3.64539,3.67988,36
2695,Thomas Boser,2735,229,-2506,3.64543,3.68032,17
2696,Yury Wallet,2736,2856,120,3.64545,3.74735,23
2697,一看就不是省油的灯,2738,2746,8,3.6457,3.73097,13
2698,jsaikumar,2740,2757,17,3.64575,3.73343,5
2699,lemonwaffle,2739,2767,28,3.64575,3.73577,7
2700,IndoFighter,2741,2839,98,3.64593,3.74293,5
2701,BGU-DL-Dropouts,2742,2818,76,3.64616,3.73936,8
2702,JunHyung Do,2743,2762,19,3.64622,3.73517,9
2703,Luca Basanisi,2744,619,-2125,3.64629,3.68771,45
2704,Poe Dator,2745,2759,14,3.64644,3.73446,21
2705,PetruVirlan,2746,2770,24,3.64644,3.7362,15
2706,ikiri_tmu,2747,95,-2652,3.64723,3.67037,112
2707,"Hrytsiv, Petschke, Asal",2748,2773,25,3.64724,3.73632,15
2708,traian d,2749,1606,-1143,3.64724,3.69446,48
2709,FrancescoGabellini,2750,2852,102,3.64728,3.74672,1
2710,Proyeccion3.60,2751,2751,0,3.64751,3.73208,13
2711,我超正经的,2752,75,-2677,3.6476,3.66809,81
2712,Vitaliy Podvalniy,2753,2836,83,3.64774,3.74249,26
2713,Pedro Schoen,2754,2810,56,3.64782,3.7385,10
2714,yangbeans,2755,2914,159,3.64783,3.76266,17
2715,Topper,2756,2843,87,3.64798,3.74408,6
2716,RafaelA,2757,2834,77,3.64808,3.74236,7
2717,nju_hyhb,2758,2765,7,3.64841,3.73547,2
2718,vjune,2759,2742,-17,3.64885,3.72981,19
2719,Fayzur,2760,2749,-11,3.64958,3.73143,4
2720,dbraun31,2761,2753,-8,3.64961,3.73273,2
2721,skhiuk,2762,2741,-21,3.64965,3.72981,36
2722,HBI Today,2763,2820,57,3.64969,3.73971,35
2723,jina wang,2764,2872,108,3.64986,3.75215,5
2724,TransDInv,2765,97,-2668,3.64988,3.67063,25
2725,Davide Martinelli,2766,2847,81,3.65001,3.74607,18
2726,AndrejVetrov,2767,2821,54,3.65013,3.73995,29
2727,Franklin Dsouza,2768,2853,85,3.65028,3.74697,31
2728,wmalab,2769,2862,93,3.65048,3.74954,11
2729,The Luna,2770,1947,-823,3.65056,3.69905,13
2730,mroreo,2771,2754,-17,3.6506,3.73283,12
2731,jjinho,2772,2826,54,3.65115,3.74045,6
2732,odat,2773,2720,-53,3.65118,3.72468,10
2733,GilesStrong,2774,2816,42,3.65135,3.73914,11
2734,Yu Fujiki,2775,151,-2624,3.65139,3.67572,59
2735,Ahmed Tawfeek,2776,2866,90,3.65154,3.75092,25
2736,hejsa32k,2777,2752,-25,3.6517,3.73233,11
2737,Lisa Vladulescu,2778,2835,57,3.65189,3.74242,45
2738,Jhui He,2779,154,-2625,3.6522,3.67585,56
2739,yurodiviy,2780,2766,-14,3.65253,3.73556,5
2740,( ͡° ͜ʖ ͡°),2781,2758,-23,3.65254,3.7343,1
2741,Clement Billiot,2782,2831,49,3.65265,3.74148,23
2742,ab971631,2783,2761,-22,3.6528,3.73499,1
2743,Zeno Zhao,2784,2814,30,3.65281,3.73903,12
2744,pvdtchzy,2785,2806,21,3.65287,3.73842,9
2745,Yaroslav Kanunnikov,2786,2845,59,3.65292,3.74438,2
2746,Astha,2787,2769,-18,3.65295,3.7361,1
2747,kinsan,2788,2842,54,3.65296,3.74356,18
2748,Guzhidui,2789,2876,87,3.65299,3.7531,3
2749,Andrey Latyshev,2790,2771,-19,3.6534,3.73623,4
2750,NOBISHIRO,2791,2832,41,3.65355,3.74183,1
2751,kopisusuanget,2792,2865,73,3.65358,3.75059,3
2752,kashkalik,2793,2779,-14,3.65392,3.73741,8
2753,KaiminLai,2794,2780,-14,3.65392,3.73741,2
2754,tobezhou,2795,2778,-17,3.65392,3.73741,2
2755,Carrie Lui,2796,2784,-12,3.65392,3.73741,1
2756,Harsh Sharma,2797,2785,-12,3.65392,3.73741,2
2757,Jinto,2798,2781,-17,3.65392,3.73741,1
2758,Ahsan Ahmad,2799,2782,-17,3.65392,3.73741,3
2759,Geeko,2800,2783,-17,3.65392,3.73741,2
2760,kukang,2801,272,-2529,3.65412,3.68215,94
2761,Zoltán Kucsik,2802,2822,20,3.65412,3.74011,11
2762,Kshitij Deshmukh,2803,2790,-13,3.65419,3.73781,9
2763,juniorcompressor,2804,2787,-17,3.65425,3.73766,3
2764,Noob Team,2805,2788,-17,3.65426,3.73771,6
2765,vinchileo,2806,2867,61,3.65428,3.75136,9
2766,Rohit Patil,2807,2777,-30,3.65432,3.7374,8
2767,iamparth101,2808,2846,38,3.65433,3.74569,2
2768,xuhai,2809,2793,-16,3.65449,3.73811,1
2769,Andrzej Kuro,2810,2789,-21,3.65452,3.73776,3
2770,Nishanth Gandhidoss,2811,2786,-25,3.65453,3.73751,11
2771,PaulT27,2812,993,-1819,3.65455,3.69018,62
2772,praveengovi,2813,2802,-11,3.65456,3.73835,5
2773,Giba,2814,2799,-15,3.65462,3.73835,15
2774,Ita,2815,2812,-3,3.65464,3.73873,3
2775,lucy,2816,2809,-7,3.65466,3.7385,1
2776,Malintha Adikari,2817,2878,61,3.65471,3.75391,14
2777,603BUPT,2818,2807,-11,3.65474,3.73844,3
2778,lucasofficial,2819,2775,-44,3.65477,3.73678,14
2779,Shan Yu,2820,2811,-9,3.65478,3.73855,1
2780,kishensurajP,2821,2841,20,3.65484,3.74355,5
2781,Moscatelli Andrea,2822,2800,-22,3.65486,3.73835,2
2782,Edouard GEZE,2823,932,-1891,3.65486,3.68922,1
2783,Dung Nguyen,2824,2798,-26,3.65486,3.73835,4
2784,Fan fanda,2825,2795,-30,3.65488,3.73821,2
2785,SIDHARTH,2826,2791,-35,3.65491,3.73806,3
2786,Simple_student,2827,2860,33,3.65496,3.74887,12
2787,Vasil K.,2828,2813,-15,3.65499,3.73896,1
2788,IFU(In Face of Uncertainty),2829,2873,44,3.65501,3.75222,1
2789,WolTechnoLogia,2830,2796,-34,3.65524,3.7383,4
2790,天外飞仙,2831,2803,-28,3.6553,3.73835,1
2791,Ahmed Sleem,2832,2797,-35,3.6553,3.73835,1
2792,Nick,2833,2801,-32,3.6553,3.73835,3
2793,WillNewton,2834,2794,-40,3.65534,3.73812,6
2794,モーニング娘。,2835,1335,-1500,3.65537,3.69254,9
2795,gest,2836,2730,-106,3.6554,3.72763,11
2796,NoOne,2837,184,-2653,3.65554,3.6777,45
2797,Tõnis,2838,2848,10,3.65605,3.74608,11
2798,MA,2839,2880,41,3.65616,3.75478,21
2799,anycode,2840,2774,-66,3.65643,3.73643,23
2800,CeeJay333,2841,2849,8,3.6567,3.74618,15
2801,Summer Thunder,2842,2838,-4,3.65678,3.74292,6
2802,redamit,2843,2833,-10,3.65679,3.74229,12
2803,xiaoxiaokun,2844,2828,-16,3.65692,3.74086,17
2804,Jake Palmert,2845,2830,-15,3.65721,3.74124,34
2805,Stanislav Gorchakov,2846,2870,24,3.6573,3.75189,15
2806,jeonghunyoon,2847,2829,-18,3.65731,3.74087,5
2807,JordiClive,2848,57,-2791,3.65747,3.66646,38
2808,Wander,2849,2864,15,3.6575,3.74972,5
2809,Felipe Chicarelli,2850,2815,-35,3.65769,3.73909,6
2810,Meomeo,2851,2261,-590,3.65789,3.70332,35
2811,Ethan Nguyen,2852,2857,5,3.65789,3.74776,3
2812,cbcZhai,2853,2930,77,3.65844,3.76619,13
2813,etVERITAS,2855,2840,-15,3.65863,3.74319,16
2814,help_me_obi_wan_kenobi,2856,2851,-5,3.65879,3.74637,12
2815,YevgeniyKravchenko,2857,2868,11,3.65899,3.75171,6
2816,SergeyVorobev,2858,2904,46,3.65902,3.76084,18
2817,qian23,2859,2936,77,3.65938,3.76672,2
2818,Mithesh Gupta,2860,2737,-123,3.65959,3.72925,6
2819,Catherine1V,2861,2854,-7,3.6596,3.74705,9
2820,Youssef Fares,2862,2861,-1,3.65967,3.74909,6
2821,Filipp Bykov,2863,2863,0,3.6603,3.74963,25
2822,ChiWang,2864,2877,13,3.66078,3.75359,5
2823,Alexey Zy,2865,2763,-102,3.66093,3.73517,82
2824,Ektoplasmakugel,2866,2881,15,3.66161,3.75502,4
2825,wenting_xu,2867,2804,-63,3.6623,3.73837,23
2826,watin,2868,2887,19,3.66288,3.75716,6
2827,Dan Hargreaves,2869,2875,6,3.66298,3.75301,6
2828,Wall-E,2870,2879,9,3.66299,3.75464,8
2829,Yunsheng Xiao,2871,2871,0,3.66315,3.75211,2
2830,interneuron,2872,190,-2682,3.66345,3.67798,138
2831,harlem_shake,2873,288,-2585,3.66413,3.68267,66
2832,HarishSundar,2874,2927,53,3.66417,3.76517,5
2833,ActDS94,2875,2837,-38,3.66436,3.74264,10
2834,Joe Young,2876,2885,9,3.66443,3.75663,1
2835,ruili28,2877,2858,-19,3.66481,3.74782,16
2836,Tuncay Kabacalı,2878,2908,30,3.66547,3.76136,27
2837,cyckolya,2879,2890,11,3.66559,3.75781,4
2838,ДаниловКонстантин,2880,2910,30,3.66571,3.76176,2
2839,You Jia,2881,2776,-105,3.66573,3.73696,6
2840,Ivan Klenovskiy,2882,2938,56,3.66603,3.76746,10
2841,Sun Xiaowan,2883,2892,9,3.66631,3.75795,6
2842,Akbar Ato,2884,2850,-34,3.66661,3.74631,1
2843,Álvaro Orgaz Expósito,2885,2888,3,3.66723,3.7577,23
2844,JasonBorn,2886,2889,3,3.66775,3.75777,2
2845,Roman Ruzica,2887,2917,30,3.6678,3.76376,1
2846,Edward Turner,2888,2859,-29,3.66799,3.74797,12
2847,huangjiabang,2889,2897,8,3.66814,3.75976,3
2848,madjuice,2890,2893,3,3.6682,3.75798,2
2849,Rusteam,2891,2894,3,3.66828,3.75886,20
2850,Big.O,2892,2884,-8,3.66839,3.75623,1
2851,doggydev,2893,1443,-1450,3.66845,3.69284,11
2852,mef,2894,2942,48,3.66847,3.76931,21
2853,Álvaro OE,2895,2922,27,3.6686,3.7642,15
2854,Lutz,2896,2943,47,3.66892,3.76935,10
2855,royhoo,2897,2899,2,3.66901,3.75996,2
2856,Bindu,2898,2960,62,3.66932,3.77498,21
2857,LucyGuo,2899,2916,17,3.66963,3.76317,9
2858,AlexanderPozharskii,2901,2925,24,3.66969,3.7645,4
2859,istvan,2902,2905,3,3.66996,3.76092,1
2860,Michael Diskin,2903,2906,3,3.66996,3.76092,4
2861,HenriqueOliveira,2904,2907,3,3.67002,3.76122,3
2862,Jie Yuan,2905,2950,45,3.67015,3.77148,2
2863,Elisey Gusev,2906,2957,51,3.67048,3.77423,1
2864,Vikas Paliwal,2907,2896,-11,3.67095,3.75966,8
2865,Bombomb,2908,2915,7,3.67104,3.76269,5
2866,Vijayraj Meena,2909,2918,9,3.67104,3.76417,6
2867,BigYellower,2910,2923,13,3.67145,3.76443,5
2868,Noriaki Takahashi,2911,2920,9,3.67151,3.76417,1
2869,Wu Ziyue (ZJUer),2912,2919,7,3.67151,3.76417,2
2870,Peppa,2913,2921,8,3.67151,3.76417,1
2871,waffoo,2914,2913,-1,3.67194,3.76237,8
2872,Daniel Adornes,2917,2931,14,3.67202,3.76652,3
2873,The_Man,2915,2933,18,3.67202,3.76652,3
2874,okarappa,2916,2932,16,3.67202,3.76652,1
2875,Alexander Teplyuk,2918,2937,19,3.67213,3.76675,3
2876,The Mad Monk,2919,2934,15,3.67222,3.76662,4
2877,apurvakb,2920,2949,29,3.67264,3.77135,2
2878,Splatt,2921,2953,32,3.67269,3.77237,15
2879,JunjiAkahane,2922,2901,-21,3.67282,3.76049,21
2880,TeamBlue,2923,2988,65,3.67316,3.78186,7
2881,Joël Holla,2924,2911,-13,3.67353,3.76187,5
2882,Andrea Mariani,2925,2883,-42,3.67355,3.75607,11
2883,abracadabra,2926,2924,-2,3.67357,3.76444,3
2884,LgnxU3,2927,2646,-281,3.67424,3.71549,5
2885,DStjhb,2928,2855,-73,3.67449,3.7471,10
2886,IanL,2929,2952,23,3.67451,3.77186,7
2887,Javier,2931,2941,10,3.67461,3.76916,22
2888,WdW,2930,2962,32,3.67461,3.77526,3
2889,Kayo França,2932,2945,13,3.67488,3.77004,6
2890,Pedro Chen,2933,2909,-24,3.67493,3.7614,1
2891,The SuperX Team,2934,2968,34,3.67527,3.7764,7
2892,watanabe gakuto,2935,2891,-44,3.67535,3.75782,21
2893,Jorge Palma,2936,2900,-36,3.67541,3.76038,2
2894,Ramki,2937,2956,19,3.67577,3.77382,5
2895,Sourjeet Gupta,2938,2895,-43,3.6758,3.75928,1
2896,nogi,2939,2963,24,3.67619,3.77531,3
2897,JuturuPavan,2940,2966,26,3.67671,3.77618,1
2898,Caspar,2941,2928,-13,3.67733,3.76599,2
2899,Xinsong Li,2942,2912,-30,3.67789,3.76188,1
2900,Andrey Rudnistsky,2943,2980,37,3.67796,3.78007,2
2901,Vitaliy Koloshmay,2944,2939,-5,3.67801,3.76866,17
2902,Tharindu Gangoda,2945,2986,41,3.67843,3.78144,12
2903,Xinyi Li,2946,2967,21,3.67846,3.77624,9
2904,Izuchukwu,2947,2947,0,3.67847,3.77098,3
2905,xiliang0815,2948,2951,3,3.67876,3.77179,5
2906,Matthew Holland,2949,2996,47,3.67878,3.78772,17
2907,Joky,2950,2987,37,3.67882,3.78176,14
2908,Tanmay,2951,2955,4,3.67887,3.77337,7
2909,Thomas Fernandez,2952,2944,-8,3.67933,3.76982,12
2910,Hang Zhao,2953,2976,23,3.67941,3.77931,5
2911,SDU TiE sem9 .oecon Ultras,2954,2929,-25,3.67949,3.76615,9
2912,iamkhader,2955,2954,-1,3.67966,3.77335,3
2913,Malintha Sandamal,2956,2979,23,3.6797,3.77967,5
2914,Futurice Berlin,2957,2935,-22,3.68012,3.76669,2
2915,Yuliya,2958,2902,-56,3.6804,3.76068,4
2916,DW_Project,2959,2898,-61,3.68042,3.7598,11
2917,Cheffress,2960,2235,-725,3.6805,3.70246,37
2918,StefanoBosisio,2961,2985,24,3.68071,3.78111,8
2919,JJJJJJ,2962,2972,10,3.68092,3.77774,4
2920,AndresDLP,2963,2874,-89,3.68157,3.75262,1
2921,Sameerhoda,2964,2984,20,3.68176,3.78105,3
2922,JunYi Zheng,2965,2970,5,3.68236,3.77744,3
2923,alltheniceai,2966,2817,-149,3.68257,3.73934,49
2924,ChristianTorrez,2967,2948,-19,3.68279,3.77107,20
2925,Arpit Tandon,2968,2961,-7,3.68303,3.77522,12
2926,David,2969,2982,13,3.6831,3.78034,1
2927,ford.higgins,2970,2958,-12,3.68326,3.77467,12
2928,sasi,2971,2969,-2,3.68388,3.77649,1
2929,Danny Pallotta,2972,2974,2,3.68404,3.77854,2
2930,Annihilation,2973,2964,-9,3.68411,3.7754,6
2931,Andrey Bessalov,2974,1745,-1229,3.68411,3.69625,15
2932,Daeshy,2975,2992,17,3.68418,3.78539,17
2933,Lucas Noveline,2976,2973,-3,3.68425,3.77832,1
2934,nai2283,2977,2995,18,3.68429,3.78756,1
2935,Niskelo,2978,2959,-19,3.68465,3.77468,1
2936,praneethmendu,2979,2975,-4,3.6853,3.77925,5
2937,captain krebs,2980,2844,-136,3.68592,3.74415,14
2938,sreedevi,2981,3042,61,3.6864,3.80287,4
2939,stripe,2983,2903,-80,3.68687,3.76083,29
2940,bermor,2984,3006,22,3.68716,3.79143,5
2941,Felix Dent,2985,2989,4,3.68749,3.7837,2
2942,Timothy C Willard,2986,2999,13,3.68804,3.78866,4
2943,junkmark,2987,2940,-47,3.68806,3.76908,9
2944,Viki Bala,2988,2946,-42,3.68937,3.7707,2
2945,Ranjan Rukhaya,2989,2978,-11,3.68952,3.77933,2
2946,eb1c0n,2990,2983,-7,3.68994,3.78052,9
2947,qypeng,2991,3034,43,3.68996,3.80118,1
2948,random_state=42,2992,3023,31,3.68998,3.79822,13
2949,olaleye eniola,2993,3003,10,3.69038,3.79046,10
2950,Alek,2994,3044,50,3.69095,3.80308,14
2951,nellaikrishna,2995,3000,5,3.69133,3.78989,3
2952,Mayank Aggarwal,2996,3015,19,3.69176,3.79525,7
2953,ckchung-ray,2997,2971,-26,3.69235,3.77761,4
2954,HappyDataScience,2998,2994,-4,3.69239,3.7873,1
2955,cerz,2999,3028,29,3.69327,3.79962,26
2956,Joonas Maanonen,3000,3013,13,3.69333,3.79429,6
2957,Jichen,3001,3026,25,3.69419,3.79922,12
2958,alrxandr chilikin,3002,3005,3,3.69438,3.79081,3
2959,zhongtian,3003,2991,-12,3.69444,3.78496,5
2960,Vincent,3004,3033,29,3.69483,3.80085,16
2961,pavankalyan,3005,3002,-3,3.69483,3.79019,5
2962,braido,3006,3001,-5,3.69536,3.79013,5
2963,l'rug,3007,3016,9,3.69537,3.7959,12
2964,Evin.Yang,3008,3025,17,3.69582,3.79918,3
2965,Ankur Gupta,3009,2981,-28,3.69586,3.78032,6
2966,Cappuccino,3010,3010,0,3.69623,3.79326,4
2967,raijin9tke,3011,3031,20,3.69625,3.80048,3
2968,Jean EL KHOURY,3012,3018,6,3.6973,3.79647,7
2969,ankit847,3013,3004,-9,3.69765,3.79048,13
2970,srujan,3014,3022,8,3.69805,3.79808,8
2971,Kim Daewon,3015,3030,15,3.69806,3.80045,2
2972,JetRed,3016,3032,16,3.69891,3.80081,2
2973,tang,3017,3040,23,3.69908,3.80234,1
2974,Thomas Wong,3018,3039,21,3.69916,3.80233,2
2975,florin pop,3019,3038,19,3.69916,3.80233,1
2976,ManishVerma,3020,3011,-9,3.69957,3.7933,1
2977,SM,3021,3047,26,3.69982,3.80414,3
2978,Farhan Khan,3022,2926,-96,3.69989,3.765,1
2979,x52xiao,3023,2998,-25,3.70016,3.78818,1
2980,leminhbinh,3024,3041,17,3.70023,3.80267,1
2981,Malatesh Kakade,3025,3008,-17,3.70029,3.79207,3
2982,Maggie Zhou,3026,3051,25,3.7004,3.80478,3
2983,YonatanAlaxander,3027,3020,-7,3.70053,3.79685,3
2984,ilayaraja97,3028,3017,-11,3.70056,3.79637,5
2985,mikeccy,3030,3052,22,3.70119,3.80539,5
2986,Julio Barros,3031,3019,-12,3.70125,3.79681,2
2987,KhelefRO,3032,3062,30,3.70148,3.80722,44
2988,manoser,3033,3066,33,3.70252,3.80931,4
2989,AmyCui,3034,3009,-25,3.70267,3.79264,6
2990,陈廷烽,3035,3043,8,3.70276,3.80296,16
2991,Par_Kahe,3036,3074,38,3.70291,3.8109,20
2992,下楼喝奶茶,3037,3089,52,3.70331,3.81761,5
2993,Cristiana Parada,3038,3056,18,3.70337,3.80645,26
2994,cseminhaj,3039,3059,20,3.70384,3.80686,4
2995,Bhavesh Ghodasara,3040,3027,-13,3.70435,3.7993,12
2996,Nuno Pacheco,3041,3036,-5,3.70453,3.80172,25
